order_id,order_date,product_id,product_category,price,quantity,discount,customer_id,region,payment_method
O020600,2024-10-16,P077,Home,991.87,1,0.2,C0272,North,Credit Card
O020601,2024-07-08,P079,Clothing,246.66,2,0.1,C0800,South,UPI
O020602,2024-08-26,P087,Home,510.69,3,0.05,C1484,South,Cash
O020603,2024-03-24,P091,Sports,55.87,4,0.05,C1537,West,Credit Card
O020604,2024-12-23,P049,Beauty,784.71,5,0.2,C1965,East,Cash
O020605,2024-03-10,P074,Beauty,103.59,1,0.1,C1244,West,Debit Card
O020606,2024-01-09,P089,Sports,497.25,5,0.0,C1245,West,Debit Card
O020607,2024-08-21,P029,Sports,943.62,3,0.2,C0530,East,Cash
O020608,2024-02-10,P002,Beauty,820.09,5,0.0,C1106,North,Credit Card
O020609,2024-07-11,P083,Electronics,879.01,4,0.05,C1799,North,UPI
O020610,2024-09-03,P036,Clothing,983.91,1,0.05,C0828,South,Cash
O020611,2024-06-01,P067,Beauty,951.14,5,0.15,C1149,West,Debit Card
O020612,2024-08-30,P033,Clothing,766.19,1,0.2,C1541,North,Credit Card
O020613,2024-05-05,P064,Beauty,298.21,5,0.05,C0926,North,Debit Card
O020614,2024-02-14,P057,Home,887.89,4,0.1,C0720,West,Credit Card
O020615,2024-11-06,P035,Electronics,725.41,1,0.0,C1296,West,Debit Card
O020616,2024-09-07,P035,Electronics,314.84,1,0.05,C0928,South,Debit Card
O020617,2024-12-16,P027,Home,143.01,3,0.0,C1029,West,UPI
O020618,2024-11-16,P038,Electronics,868.84,3,0.2,C1548,West,Cash
O020619,2024-02-29,P030,Beauty,648.89,2,0.2,C0308,West,Debit Card
O020620,2024-02-12,P037,Clothing,255.45,4,0.15,C1849,South,Credit Card
O020621,2024-01-06,P078,Electronics,745.07,4,0.05,C0472,South,Debit Card
O020622,2024-06-04,P005,Clothing,225.67,4,0.05,C1283,North,Debit Card
O020623,2024-11-19,P045,Sports,711.03,2,0.1,C1266,West,UPI
O020624,2024-09-25,P047,Beauty,852.81,3,0.0,C1689,North,UPI
O020625,2024-07-24,P018,Home,241.56,1,0.2,C1831,North,Cash
O020626,2024-11-07,P048,Sports,801.31,2,0.1,C0979,West,Debit Card
O020627,2024-04-09,P100,Sports,660.68,3,0.2,C1311,East,Debit Card
O020628,2024-09-03,P066,Sports,562.95,2,0.0,C0020,North,UPI
O020629,2024-10-27,P095,Sports,803.95,1,0.2,C1621,West,UPI
O020630,2024-08-08,P053,Electronics,123.56,4,0.1,C1838,North,Debit Card
O020631,2024-01-05,P064,Beauty,838.55,1,0.15,C1508,West,Credit Card
O020632,2024-02-28,P048,Home,309.92,3,0.0,C0525,West,Credit Card
O020633,2024-03-24,P012,Clothing,249.31,1,0.15,C1090,South,UPI
O020634,2024-11-07,P039,Home,730.58,4,0.0,C1283,East,UPI
O020635,2024-06-23,P066,Sports,52.28,5,0.15,C1059,East,Cash
O020636,2024-06-11,P082,Home,792.21,3,0.2,C1434,West,UPI
O020637,2024-10-14,P058,Clothing,165.81,5,0.2,C1864,West,UPI
O020638,2024-08-04,P009,Electronics,368.96,4,0.1,C1197,West,Credit Card
O020639,2024-05-30,P048,Sports,525.78,3,0.05,C0322,North,Credit Card
O020640,2024-01-19,P085,Clothing,561.14,2,0.15,C0591,South,UPI
O020641,2024-05-13,P013,Home,960.64,3,0.15,C1555,West,Debit Card
O020642,2024-12-14,P029,Clothing,219.36,5,0.15,C1961,West,Credit Card
O020643,2024-01-28,P026,Clothing,906.47,1,0.1,C0020,East,Cash
O020644,2024-09-02,P023,Electronics,550.01,2,0.0,C0737,West,Debit Card
O020645,2024-05-07,P020,Clothing,311.62,5,0.15,C0867,East,Debit Card
O020646,2024-06-01,P071,Home,115.39,3,0.0,C0428,North,Cash
O020647,2024-03-17,P032,Sports,200.67,5,0.2,C0215,East,UPI
O020648,2024-05-09,P077,Beauty,605.13,5,0.05,C1598,East,UPI
O020649,2024-01-17,P046,Home,315.66,1,0.0,C1376,East,Debit Card
O020650,2024-12-15,P071,Home,989.75,4,0.1,C1252,North,Cash
O020651,2024-01-08,P083,Clothing,368.71,1,0.0,C0524,South,UPI
O020652,2024-10-27,P056,Clothing,205.22,3,0.1,C0086,South,Debit Card
O020653,2024-10-25,P079,Clothing,165.27,2,0.15,C0123,North,UPI
O020654,2024-09-28,P092,Sports,400.79,2,0.2,C1025,West,Debit Card
O020655,2024-11-08,P075,Home,602.68,4,0.0,C0832,North,UPI
O020656,2024-10-07,P031,Beauty,67.87,3,0.2,C1161,South,Credit Card
O020657,2024-09-20,P039,Clothing,485.55,4,0.05,C0977,East,Cash
O020658,2024-09-11,P087,Sports,699.41,1,0.0,C1644,East,Cash
O020659,2024-04-26,P056,Sports,234.4,1,0.05,C0635,East,UPI
O020660,2024-09-11,P056,Home,545.53,2,0.05,C0403,South,Cash
O020661,2024-02-14,P013,Clothing,100.9,3,0.0,C0436,South,Credit Card
O020662,2024-10-11,P007,Electronics,288.14,3,0.05,C1148,East,UPI
O020663,2024-12-11,P062,Electronics,488.13,5,0.05,C0752,East,Cash
O020664,2024-05-15,P088,Beauty,485.13,2,0.15,C0484,East,Debit Card
O020665,2024-04-22,P063,Sports,477.46,3,0.2,C0887,West,Debit Card
O020666,2024-03-23,P089,Clothing,404.09,2,0.1,C0842,North,Debit Card
O020667,2024-06-29,P045,Home,674.77,2,0.15,C1781,South,UPI
O020668,2024-08-07,P055,Sports,985.23,1,0.1,C1711,West,Credit Card
O020669,2024-02-03,P081,Beauty,450.76,2,0.1,C1538,North,UPI
O020670,2024-06-22,P021,Beauty,777.56,3,0.15,C1280,East,UPI
O020671,2024-07-01,P045,Electronics,466.34,2,0.2,C1646,West,UPI
O020672,2024-10-19,P065,Home,427.41,1,0.1,C1183,North,Credit Card
O020673,2024-06-05,P055,Electronics,947.52,1,0.2,C1162,South,Debit Card
O020674,2024-01-02,P078,Home,557.99,2,0.2,C1300,West,UPI
O020675,2024-10-22,P084,Electronics,877.79,2,0.1,C0136,South,Cash
O020676,2024-06-14,P004,Home,260.29,1,0.0,C1790,West,Cash
O020677,2024-10-25,P019,Sports,503.67,5,0.2,C0586,North,Debit Card
O020678,2024-01-03,P099,Beauty,458.58,4,0.2,C1074,West,Credit Card
O020679,2024-12-18,P014,Electronics,816.99,3,0.1,C1955,South,UPI
O020680,2024-12-02,P037,Beauty,902.79,4,0.0,C1029,North,Debit Card
O020681,2024-06-09,P081,Sports,666.84,1,0.1,C1952,East,Credit Card
O020682,2024-11-21,P053,Sports,743.49,5,0.2,C0919,West,Cash
O020683,2024-11-16,P087,Beauty,303.36,1,0.15,C0765,North,UPI
O020684,2024-10-14,P032,Home,450.74,2,0.2,C1267,South,Credit Card
O020685,2024-02-01,P095,Beauty,155.34,5,0.2,C0109,South,Credit Card
O020686,2024-06-16,P086,Clothing,245.84,1,0.0,C1809,South,Debit Card
O020687,2024-10-12,P028,Clothing,961.3,1,0.05,C1142,North,UPI
O020688,2024-07-05,P004,Electronics,392.3,2,0.05,C1858,West,UPI
O020689,2024-08-29,P062,Beauty,463.18,2,0.1,C1964,East,UPI
O020690,2024-03-26,P036,Electronics,268.14,1,0.0,C0526,East,Debit Card
O020691,2024-08-14,P055,Sports,672.61,3,0.0,C1729,West,UPI
O020692,2024-08-22,P002,Electronics,648.0,2,0.05,C0144,West,Debit Card
O020693,2024-10-27,P016,Electronics,345.0,1,0.05,C1093,West,Credit Card
O020694,2024-06-09,P060,Home,178.5,5,0.2,C0942,East,Cash
O020695,2024-08-10,P082,Beauty,645.03,5,0.2,C0749,West,Credit Card
O020696,2024-01-16,P073,Beauty,389.96,4,0.0,C1197,North,Cash
O020697,2024-08-07,P012,Home,625.87,2,0.05,C0578,South,Debit Card
O020698,2024-03-29,P021,Beauty,485.68,3,0.05,C1209,North,Debit Card
O020699,2024-04-15,P025,Home,792.66,4,0.0,C1253,South,Cash
O020700,2024-03-24,P023,Electronics,429.44,1,0.15,C0433,West,Cash
O020701,2024-10-18,P021,Beauty,286.2,1,0.1,C0155,South,UPI
O020702,2024-03-16,P070,Home,487.92,4,0.1,C1506,South,Debit Card
O020703,2024-01-19,P073,Beauty,465.34,3,0.15,C1974,North,UPI
O020704,2024-04-22,P048,Clothing,895.29,1,0.1,C0224,South,UPI
O020705,2024-11-02,P085,Clothing,620.09,2,0.15,C1730,South,Debit Card
O020706,2024-05-24,P087,Sports,662.55,4,0.2,C0004,East,Cash
O020707,2024-11-20,P006,Clothing,944.39,3,0.2,C0088,East,Credit Card
O020708,2024-07-15,P084,Electronics,893.19,2,0.0,C1515,North,Debit Card
O020709,2024-08-05,P006,Electronics,739.02,3,0.2,C0921,South,Credit Card
O020710,2024-11-08,P071,Beauty,286.64,5,0.2,C0580,North,Cash
O020711,2024-08-24,P022,Home,167.18,5,0.1,C1853,West,Cash
O020712,2024-09-22,P032,Electronics,810.94,3,0.05,C0878,South,Debit Card
O020713,2024-08-24,P006,Electronics,49.88,4,0.15,C1813,North,UPI
O020714,2024-07-14,P051,Electronics,989.02,2,0.1,C0415,East,Credit Card
O020715,2024-11-25,P004,Electronics,906.34,1,0.2,C1027,East,Debit Card
O020716,2024-07-03,P053,Sports,880.32,1,0.2,C0606,West,Debit Card
O020717,2024-01-11,P021,Beauty,820.23,1,0.2,C1254,East,Cash
O020718,2024-04-12,P070,Home,869.12,5,0.15,C0999,North,UPI
O020719,2024-06-07,P077,Home,194.96,2,0.05,C1608,North,Credit Card
O020720,2024-07-16,P026,Electronics,388.7,3,0.0,C1811,South,Debit Card
O020721,2024-08-21,P016,Beauty,701.78,4,0.0,C0804,South,UPI
O020722,2024-08-29,P044,Beauty,901.47,3,0.15,C1113,North,Debit Card
O020723,2024-04-29,P068,Beauty,506.96,3,0.15,C0659,North,Cash
O020724,2024-01-05,P012,Beauty,919.21,5,0.15,C0968,West,Debit Card
O020725,2024-04-23,P096,Beauty,269.63,2,0.1,C0018,East,Credit Card
O020726,2024-02-06,P058,Sports,141.47,2,0.1,C1181,East,Debit Card
O020727,2024-02-13,P081,Sports,310.99,2,0.1,C1038,East,UPI
O020728,2024-09-02,P007,Clothing,242.47,2,0.15,C1254,South,Credit Card
O020729,2024-09-20,P003,Clothing,623.72,1,0.2,C0898,East,Debit Card
O020730,2024-08-23,P035,Electronics,343.66,5,0.1,C1716,South,Debit Card
O020731,2024-06-03,P086,Electronics,909.37,1,0.2,C1648,South,Debit Card
O020732,2024-04-29,P041,Beauty,749.29,1,0.2,C0585,West,Credit Card
O020733,2024-12-06,P096,Beauty,823.41,5,0.2,C1005,South,Credit Card
O020734,2024-03-03,P039,Clothing,862.1,2,0.2,C0160,South,Cash
O020735,2024-11-25,P010,Sports,360.08,5,0.15,C0845,East,Debit Card
O020736,2024-01-16,P068,Clothing,957.82,2,0.2,C1569,East,Debit Card
O020737,2024-03-14,P080,Electronics,536.19,2,0.0,C1432,North,Debit Card
O020738,2024-08-27,P099,Electronics,940.48,3,0.1,C1583,North,UPI
O020739,2024-12-07,P020,Sports,478.5,2,0.1,C0032,East,Debit Card
O020740,2024-04-08,P014,Home,303.97,2,0.2,C0829,West,Credit Card
O020741,2024-10-03,P035,Home,789.58,5,0.15,C1193,West,UPI
O020742,2024-06-10,P080,Electronics,367.2,4,0.15,C0888,East,UPI
O020743,2024-08-01,P078,Electronics,638.48,5,0.2,C1785,East,Cash
O020744,2024-09-23,P029,Home,474.39,1,0.2,C0423,North,Cash
O020745,2024-11-07,P003,Clothing,302.41,1,0.15,C0209,South,UPI
O020746,2024-07-11,P054,Clothing,900.55,4,0.05,C1496,North,Debit Card
O020747,2024-07-07,P032,Electronics,947.5,3,0.05,C0246,North,Debit Card
O020748,2024-06-24,P075,Electronics,865.31,3,0.1,C0671,South,Credit Card
O020749,2024-08-03,P091,Clothing,267.59,1,0.05,C0088,South,Debit Card
O020750,2024-08-06,P003,Clothing,233.59,1,0.15,C1116,West,Debit Card
O020751,2024-02-10,P041,Sports,586.49,1,0.0,C0237,North,Debit Card
O020752,2024-08-03,P070,Clothing,551.08,3,0.0,C1329,South,Debit Card
O020753,2024-04-28,P078,Beauty,861.02,2,0.15,C0444,South,Credit Card
O020754,2024-04-23,P039,Home,796.66,1,0.0,C0401,West,Debit Card
O020755,2024-07-27,P004,Home,238.55,3,0.2,C1578,East,Cash
O020756,2024-12-22,P059,Sports,392.48,5,0.15,C0607,North,Credit Card
O020757,2024-09-13,P006,Electronics,476.49,2,0.05,C0628,East,Debit Card
O020758,2024-11-26,P053,Clothing,110.89,5,0.0,C1494,West,UPI
O020759,2024-07-15,P097,Sports,77.29,1,0.05,C1824,North,UPI
O020760,2024-12-23,P064,Home,508.99,1,0.2,C0990,East,UPI
O020761,2024-05-28,P077,Electronics,474.85,4,0.0,C0509,West,UPI
O020762,2024-01-26,P035,Beauty,178.44,3,0.05,C0890,West,Cash
O020763,2024-02-29,P029,Sports,220.2,1,0.2,C0308,East,UPI
O020764,2024-03-25,P089,Electronics,644.74,5,0.05,C1047,East,UPI
O020765,2024-07-01,P014,Home,598.32,5,0.2,C0900,East,Cash
O020766,2024-06-28,P089,Home,906.86,3,0.1,C0956,West,Credit Card
O020767,2024-09-20,P067,Beauty,183.06,1,0.15,C1586,West,UPI
O020768,2024-05-04,P066,Electronics,365.43,3,0.15,C0233,North,Credit Card
O020769,2024-12-09,P075,Beauty,762.74,5,0.0,C0453,South,Debit Card
O020770,2024-07-20,P090,Home,830.79,4,0.1,C1246,East,Debit Card
O020771,2024-04-24,P087,Electronics,37.88,3,0.1,C0533,South,Cash
O020772,2024-09-01,P035,Sports,430.24,3,0.2,C1335,East,Debit Card
O020773,2024-09-20,P099,Beauty,247.23,4,0.0,C1015,South,Credit Card
O020774,2024-01-23,P031,Electronics,634.48,3,0.0,C0683,West,Credit Card
O020775,2024-02-13,P033,Electronics,821.82,4,0.15,C1527,South,Debit Card
O020776,2024-02-03,P008,Beauty,618.03,1,0.05,C1428,South,UPI
O020777,2024-07-19,P086,Clothing,920.41,2,0.05,C0493,North,Credit Card
O020778,2024-07-06,P080,Beauty,107.32,2,0.05,C0407,West,Credit Card
O020779,2024-02-05,P087,Clothing,146.65,3,0.05,C0028,West,Credit Card
O020780,2024-08-17,P034,Sports,807.87,5,0.05,C0352,North,Debit Card
O020781,2024-07-15,P077,Beauty,337.67,5,0.2,C1274,South,UPI
O020782,2024-11-20,P082,Beauty,783.78,1,0.2,C0294,East,Debit Card
O020783,2024-04-27,P098,Home,318.54,3,0.0,C1345,South,Credit Card
O020784,2024-01-17,P069,Beauty,965.68,3,0.05,C0474,South,Credit Card
O020785,2024-01-28,P027,Beauty,441.51,2,0.2,C0423,South,Credit Card
O020786,2024-05-06,P031,Sports,339.58,2,0.0,C1879,South,Debit Card
O020787,2024-01-27,P004,Home,346.18,3,0.15,C1627,North,Debit Card
O020788,2024-06-20,P095,Home,318.6,5,0.15,C1185,East,Credit Card
O020789,2024-05-23,P078,Electronics,891.85,1,0.15,C0295,East,UPI
O020790,2024-01-22,P060,Electronics,674.82,1,0.0,C0681,North,Debit Card
O020791,2024-06-27,P007,Electronics,622.86,4,0.15,C1394,West,Cash
O020792,2024-11-18,P063,Electronics,49.95,1,0.0,C1241,East,Debit Card
O020793,2024-12-13,P091,Home,521.19,5,0.2,C1042,South,Cash
O020794,2024-08-22,P062,Sports,549.54,5,0.05,C0438,West,UPI
O020795,2024-05-21,P027,Electronics,546.31,2,0.0,C0271,East,UPI
O020796,2024-02-04,P033,Electronics,108.27,5,0.2,C0786,South,Cash
O020797,2024-05-27,P067,Electronics,134.73,1,0.1,C0623,West,Credit Card
O020798,2024-02-01,P044,Clothing,323.93,1,0.1,C0473,East,Cash
O020799,2024-10-02,P081,Home,993.98,5,0.2,C0511,West,Cash
O020800,2024-02-25,P030,Clothing,541.34,4,0.05,C1815,East,UPI
O020801,2024-02-03,P031,Electronics,879.38,5,0.1,C1610,South,Debit Card
O020802,2024-03-23,P031,Sports,993.27,2,0.15,C1073,North,UPI
O020803,2024-01-11,P068,Clothing,940.89,4,0.1,C1312,North,Cash
O020804,2024-03-03,P091,Sports,681.19,2,0.1,C1889,West,Cash
O020805,2024-01-01,P097,Clothing,390.15,4,0.15,C1830,West,Credit Card
O020806,2024-08-24,P075,Clothing,55.34,2,0.0,C0146,East,UPI
O020807,2024-02-27,P094,Sports,476.67,1,0.2,C0234,South,Debit Card
O020808,2024-01-23,P027,Clothing,717.65,4,0.15,C1479,East,UPI
O020809,2024-08-08,P033,Electronics,748.69,5,0.05,C1089,West,Credit Card
O020810,2024-04-07,P070,Home,349.84,2,0.0,C0298,North,Credit Card
O020811,2024-11-03,P025,Clothing,300.22,2,0.0,C1406,East,Debit Card
O020812,2024-02-13,P100,Home,614.53,1,0.15,C0761,West,Cash
O020813,2024-07-30,P024,Electronics,839.07,5,0.0,C0556,North,UPI
O020814,2024-06-28,P057,Clothing,896.93,2,0.05,C0923,South,UPI
O020815,2024-09-20,P067,Home,269.53,2,0.2,C0103,North,Debit Card
O020816,2024-05-02,P017,Beauty,459.96,3,0.2,C0543,South,Debit Card
O020817,2024-11-12,P059,Sports,72.07,1,0.05,C0730,West,Credit Card
O020818,2024-10-11,P039,Home,938.63,3,0.1,C1350,North,Debit Card
O020819,2024-07-18,P035,Home,396.56,2,0.05,C1709,North,UPI
O020820,2024-05-03,P042,Clothing,363.64,3,0.1,C1433,East,Debit Card
O020821,2024-11-08,P074,Home,69.66,1,0.0,C1562,West,UPI
O020822,2024-04-08,P026,Electronics,902.04,3,0.1,C1005,West,Cash
O020823,2024-11-15,P024,Electronics,452.39,5,0.0,C0154,West,Cash
O020824,2024-04-18,P046,Sports,425.28,5,0.2,C0631,North,UPI
O020825,2024-02-13,P024,Beauty,858.67,5,0.1,C1880,East,Cash
O020826,2024-04-08,P048,Electronics,89.72,2,0.0,C1515,East,Cash
O020827,2024-04-26,P035,Sports,524.65,5,0.1,C0538,South,Cash
O020828,2024-04-12,P067,Beauty,863.82,5,0.1,C1891,West,Credit Card
O020829,2024-05-20,P086,Sports,476.23,2,0.1,C1887,South,Credit Card
O020830,2024-08-27,P089,Beauty,957.77,5,0.2,C1848,East,Cash
O020831,2024-06-25,P038,Beauty,945.53,1,0.1,C1790,East,UPI
O020832,2024-06-25,P007,Electronics,527.09,2,0.1,C1056,South,UPI
O020833,2024-06-09,P038,Electronics,897.86,3,0.2,C1142,North,Cash
O020834,2024-06-26,P091,Beauty,923.78,5,0.2,C0840,South,Credit Card
O020835,2024-11-05,P050,Home,363.71,1,0.05,C0983,South,Credit Card
O020836,2024-04-21,P050,Electronics,537.29,3,0.15,C1870,North,Credit Card
O020837,2024-11-07,P014,Electronics,506.76,4,0.15,C0320,North,Debit Card
O020838,2024-12-16,P040,Clothing,194.27,4,0.0,C1942,South,Cash
O020839,2024-12-18,P038,Home,293.33,5,0.05,C1747,South,Cash
O020840,2024-05-04,P049,Clothing,703.02,2,0.2,C1345,West,Debit Card
O020841,2024-09-07,P089,Beauty,974.25,1,0.05,C1569,North,UPI
O020842,2024-02-02,P084,Beauty,406.62,4,0.0,C1168,West,Cash
O020843,2024-10-08,P049,Home,615.42,4,0.2,C1098,North,UPI
O020844,2024-08-29,P018,Electronics,977.93,3,0.15,C0432,East,Debit Card
O020845,2024-08-18,P079,Sports,898.4,1,0.2,C0677,South,Debit Card
O020846,2024-07-17,P053,Home,409.14,1,0.1,C1252,South,Cash
O020847,2024-01-05,P066,Sports,44.39,4,0.15,C1112,West,Debit Card
O020848,2024-07-12,P053,Clothing,879.64,2,0.2,C0653,South,UPI
O020849,2024-10-02,P100,Electronics,323.11,3,0.1,C1966,West,Credit Card
O020850,2024-08-27,P054,Home,374.01,4,0.0,C1502,North,Cash
O020851,2024-11-04,P003,Home,311.39,4,0.05,C0275,North,Cash
O020852,2024-06-03,P043,Home,778.38,4,0.1,C0675,South,Credit Card
O020853,2024-10-05,P092,Electronics,57.39,3,0.15,C0577,East,Credit Card
O020854,2024-07-10,P087,Home,240.65,1,0.0,C0437,East,Cash
O020855,2024-05-16,P033,Home,752.17,2,0.0,C1484,West,UPI
O020856,2024-09-14,P017,Electronics,799.47,2,0.1,C0490,West,Debit Card
O020857,2024-08-20,P097,Beauty,949.03,1,0.1,C0165,South,UPI
O020858,2024-05-16,P081,Clothing,779.21,5,0.15,C1674,North,Credit Card
O020859,2024-01-12,P028,Clothing,687.72,5,0.0,C1964,West,Cash
O020860,2024-06-24,P051,Sports,37.03,1,0.2,C1826,North,Debit Card
O020861,2024-01-03,P068,Electronics,362.53,5,0.1,C0950,North,UPI
O020862,2024-05-30,P089,Beauty,278.46,1,0.05,C0653,West,Credit Card
O020863,2024-01-18,P001,Beauty,587.81,2,0.2,C1265,South,UPI
O020864,2024-04-20,P005,Clothing,397.31,1,0.15,C1470,South,Cash
O020865,2024-09-03,P051,Clothing,23.26,1,0.0,C0947,North,Credit Card
O020866,2024-10-24,P084,Electronics,347.01,5,0.2,C0311,West,Credit Card
O020867,2024-05-10,P079,Electronics,967.49,5,0.15,C0219,East,Debit Card
O020868,2024-02-11,P006,Beauty,645.5,2,0.1,C1644,South,Debit Card
O020869,2024-12-25,P070,Beauty,20.17,3,0.0,C0201,North,Credit Card
O020870,2024-07-20,P090,Beauty,157.0,1,0.05,C0671,West,UPI
O020871,2024-05-29,P004,Beauty,911.28,4,0.05,C1738,South,Credit Card
O020872,2024-05-08,P009,Home,935.75,2,0.2,C0824,North,Cash
O020873,2024-11-11,P023,Beauty,512.66,2,0.1,C1864,South,Credit Card
O020874,2024-03-19,P069,Clothing,361.76,4,0.1,C0393,South,Credit Card
O020875,2024-08-01,P100,Electronics,159.0,3,0.0,C0912,South,UPI
O020876,2024-10-12,P046,Electronics,211.48,5,0.2,C0030,West,Cash
O020877,2024-06-07,P082,Home,109.77,5,0.1,C1202,North,UPI
O020878,2024-07-23,P046,Beauty,776.67,1,0.1,C1099,North,UPI
O020879,2024-12-15,P049,Sports,152.09,3,0.2,C1258,North,UPI
O020880,2024-04-16,P022,Beauty,375.64,5,0.2,C0461,East,Credit Card
O020881,2024-04-03,P003,Beauty,89.61,2,0.05,C1900,West,UPI
O020882,2024-08-02,P086,Electronics,423.09,3,0.05,C1889,North,UPI
O020883,2024-08-08,P074,Sports,151.69,4,0.15,C0808,West,Cash
O020884,2024-11-25,P034,Beauty,46.53,5,0.1,C0657,East,Debit Card
O020885,2024-11-25,P014,Electronics,216.72,3,0.0,C1062,South,UPI
O020886,2024-08-05,P075,Sports,648.28,1,0.05,C0591,South,UPI
O020887,2024-03-06,P094,Sports,644.39,3,0.15,C1587,South,Credit Card
O020888,2024-10-12,P026,Electronics,848.88,4,0.05,C1820,West,Credit Card
O020889,2024-11-29,P059,Sports,282.27,3,0.05,C0163,North,UPI
O020890,2024-01-25,P005,Sports,365.09,1,0.15,C0099,West,Cash
O020891,2024-06-06,P052,Sports,578.33,2,0.2,C1790,West,Cash
O020892,2024-09-14,P017,Electronics,300.4,2,0.05,C0612,South,Cash
O020893,2024-02-08,P067,Sports,336.19,3,0.15,C1982,North,Debit Card
O020894,2024-03-17,P002,Beauty,714.99,5,0.15,C1777,North,Debit Card
O020895,2024-11-15,P079,Electronics,353.07,4,0.2,C0394,East,Debit Card
O020896,2024-09-14,P045,Electronics,154.81,3,0.0,C0246,East,Cash
O020897,2024-02-10,P083,Sports,39.03,3,0.1,C0589,South,UPI
O020898,2024-08-05,P058,Electronics,822.4,1,0.0,C0279,East,Cash
O020899,2024-02-04,P029,Electronics,669.98,5,0.15,C0934,North,UPI
O020900,2024-03-14,P091,Clothing,607.44,3,0.15,C0804,West,Credit Card
O020901,2024-06-19,P032,Electronics,331.12,1,0.1,C0140,East,Cash
O020902,2024-12-18,P038,Beauty,415.92,3,0.05,C1685,South,Debit Card
O020903,2024-06-03,P006,Clothing,266.84,3,0.15,C1748,North,UPI
O020904,2024-07-27,P028,Clothing,72.52,4,0.1,C0244,West,Debit Card
O020905,2024-01-04,P040,Beauty,119.84,3,0.15,C0784,West,UPI
O020906,2024-10-07,P032,Clothing,933.77,5,0.0,C1297,North,Debit Card
O020907,2024-12-03,P003,Home,310.44,4,0.2,C1145,West,Cash
O020908,2024-02-17,P069,Electronics,965.72,1,0.0,C0921,South,Cash
O020909,2024-01-06,P019,Clothing,802.47,5,0.1,C1783,East,UPI
O020910,2024-05-13,P006,Home,247.66,3,0.2,C1085,East,Debit Card
O020911,2024-07-08,P012,Home,238.83,5,0.0,C0560,South,UPI
O020912,2024-09-29,P065,Home,615.08,2,0.15,C0123,South,Credit Card
O020913,2024-11-05,P073,Sports,184.15,3,0.2,C0518,East,Credit Card
O020914,2024-05-27,P079,Electronics,144.86,5,0.2,C0009,South,UPI
O020915,2024-10-16,P077,Electronics,410.82,5,0.0,C0453,East,Debit Card
O020916,2024-02-26,P036,Electronics,494.52,3,0.0,C1348,East,Debit Card
O020917,2024-11-26,P059,Beauty,289.82,4,0.2,C1142,East,Cash
O020918,2024-04-08,P011,Beauty,723.02,1,0.05,C0476,South,Cash
O020919,2024-04-19,P074,Beauty,839.19,3,0.0,C1668,South,Credit Card
O020920,2024-02-20,P050,Electronics,180.22,2,0.15,C1354,East,Cash
O020921,2024-05-29,P026,Home,362.21,2,0.05,C0660,North,UPI
O020922,2024-07-13,P024,Beauty,887.78,5,0.15,C1572,North,UPI
O020923,2024-07-19,P067,Sports,813.48,1,0.2,C1760,South,Debit Card
O020924,2024-03-09,P026,Beauty,297.49,3,0.15,C1674,South,UPI
O020925,2024-09-11,P082,Sports,828.6,1,0.0,C0301,North,UPI
O020926,2024-03-15,P070,Sports,21.84,3,0.15,C0760,East,Credit Card
O020927,2024-10-29,P030,Beauty,859.99,3,0.05,C0257,East,UPI
O020928,2024-06-22,P079,Clothing,192.49,3,0.0,C1164,West,Debit Card
O020929,2024-12-13,P003,Beauty,777.17,1,0.15,C1064,West,Credit Card
O020930,2024-02-26,P022,Sports,960.36,2,0.2,C0513,East,Debit Card
O020931,2024-02-28,P054,Beauty,594.87,3,0.1,C0362,North,Cash
O020932,2024-04-03,P093,Sports,664.7,1,0.2,C1723,North,UPI
O020933,2024-11-22,P021,Electronics,403.72,5,0.2,C1283,East,Cash
O020934,2024-06-14,P100,Home,371.27,1,0.05,C1973,South,Credit Card
O020935,2024-07-18,P072,Sports,473.29,4,0.15,C1937,West,Cash
O020936,2024-10-05,P042,Clothing,614.19,1,0.0,C0703,South,Credit Card
O020937,2024-01-04,P052,Clothing,841.07,5,0.05,C1506,East,Debit Card
O020938,2024-04-09,P085,Sports,222.33,3,0.05,C1742,East,Credit Card
O020939,2024-02-29,P033,Home,151.95,3,0.2,C1665,West,Credit Card
O020940,2024-02-04,P044,Sports,521.85,3,0.05,C0081,West,UPI
O020941,2024-05-22,P057,Electronics,832.9,1,0.0,C0475,North,Cash
O020942,2024-04-30,P093,Sports,416.06,4,0.15,C0126,North,UPI
O020943,2024-08-21,P078,Clothing,924.51,3,0.2,C1598,South,Credit Card
O020944,2024-05-26,P010,Electronics,557.01,1,0.05,C1544,West,UPI
O020945,2024-11-19,P065,Electronics,837.0,5,0.1,C0802,East,UPI
O020946,2024-10-28,P079,Home,853.51,4,0.15,C1442,North,Debit Card
O020947,2024-05-12,P076,Sports,547.5,1,0.15,C0800,South,Cash
O020948,2024-08-12,P068,Clothing,951.15,5,0.05,C1544,West,UPI
O020949,2024-11-09,P084,Electronics,925.13,2,0.0,C1288,West,UPI
O020950,2024-10-21,P062,Electronics,91.48,2,0.1,C0415,South,Credit Card
O020951,2024-04-16,P076,Sports,759.72,3,0.2,C0972,East,Credit Card
O020952,2024-02-21,P026,Home,352.57,3,0.05,C0841,North,Credit Card
O020953,2024-05-07,P064,Beauty,116.83,2,0.15,C1647,South,Cash
